name,value
Cfly1,94.6444144432125
Cfly2,180.96425285019055
Cmid,14.685541076312003
Cout,242.3462002958312
Freq,47.246698596674015
Ln1,0.5203312619162841
Ln2,0.5752164009349465
Lp1,0.7149626598857269
Lp2,4.239431512291922
Rload,3379.250298653308
Wn1,58.190819240645205
Wn2,88.17175140246405
Wp1,73.29575349200915
Wp2,15.375926982475649
